5,0.0132450331126,0.0512820512821,1
4,0.020202020202,0.0833333333333,1
40,0.0333333333333,0.138461538462,0
7,0.025641025641,0.111111111111,0
2,0.0,0.0,1
11,0.105504587156,0.173076923077,0
3,0.0277777777778,0.142857142857,0
3,0.0,0.0,1
2,0.0,0.0,0
7,0.0333333333333,0.12,0
6,0.0952380952381,0.235294117647,1
31,0.029484029484,0.115384615385,0
5,0.0114942528736,0.0416666666667,1
5,0.0344827586207,0.0909090909091,0
5,0.0,0.0,0
17,0.038961038961,0.127659574468,0
6,0.0114942528736,0.047619047619,0
11,0.1004784689,0.0769230769231,0
6,0.04,0.125,1
9,0.0292397660819,0.121951219512,1
5,0.017094017094,0.0769230769231,0
5,0.0222222222222,0.0769230769231,0
3,0.0,0.0,0
6,0.0104166666667,0.04,0
8,0.0192307692308,0.0869565217391,1
11,0.0277777777778,0.117647058824,0
4,0.0172413793103,0.0714285714286,0
7,0.0229885057471,0.0952380952381,0
8,0.0666666666667,0.25,0
9,0.0168539325843,0.0681818181818,0
7,0.0253164556962,0.1,0
4,0.04,0.166666666667,1
3,0.0178571428571,0.0714285714286,1
31,0.0550206327373,0.116883116883,0
6,0.0204081632653,0.0833333333333,0
5,0.0666666666667,0.285714285714,0
2,0.0,0.0,0
8,0.0721649484536,0.155555555556,1
23,0.0165975103734,0.0672268907563,1
7,0.130434782609,0.352941176471,0
2,0.0,0.0,1
23,0.0,0.0,0
6,0.0422535211268,0.1875,0
6,0.0416666666667,0.147058823529,0
4,0.037037037037,0.2,0
3,0.0555555555556,0.2,1
7,0.0350877192982,0.137931034483,0
2,0.0,0.0,0
5,0.0909090909091,0.25,1
6,0.0384615384615,0.142857142857,0
4,0.576923076923,0.6,0
9,0.0744680851064,0.333333333333,0
3,0.0,0.0,0
6,0.0243902439024,0.1,1
8,0.0176056338028,0.0847457627119,0
4,0.193548387097,0.375,0
12,0.0379746835443,0.146341463415,0
5,0.0125,0.047619047619,0
6,0.0140845070423,0.0555555555556,0
18,0.0217391304348,0.0769230769231,0
2,0.0,0.0,0
7,0.0571428571429,0.266666666667,0
4,0.136363636364,0.375,0
6,0.133333333333,0.307692307692,0
12,0.277777777778,0.3,1
6,0.134328358209,0.583333333333,0
5,1.0,1.0,1
5,0.0384615384615,0.153846153846,0
13,0.0825688073394,0.275862068966,0
3,0.0833333333333,0.25,0
4,0.0454545454545,0.166666666667,1
6,0.12,0.238095238095,1
7,0.0625,0.2,0
3,0.0869565217391,0.4,1
5,0.0151515151515,0.0625,1
7,0.0111111111111,0.05,0
24,0.0405405405405,0.149425287356,0
15,0.0114613180516,0.0519480519481,0
31,0.111940298507,0.290322580645,0
6,0.0251572327044,0.102564102564,0
4,0.0555555555556,0.2,0
4,0.0,0.0,0
29,0.0369822485207,0.138364779874,0
4,0.0217391304348,0.105263157895,0
17,0.0289855072464,0.109589041096,0
3,0.0222222222222,0.142857142857,0
17,0.119047619048,0.20987654321,0
18,0.0295454545455,0.118811881188,0
4,0.0243902439024,0.0909090909091,0
4,0.0595238095238,0.277777777778,0
6,0.0491803278689,0.1875,0
3,0.0344827586207,0.142857142857,0
14,0.0348837209302,0.142857142857,0
41,0.0295081967213,0.117647058824,0
4,0.0357142857143,0.166666666667,0
13,0.0869565217391,0.178571428571,0
3,0.0769230769231,0.3,1
16,0.0204081632653,0.0869565217391,0
2,0.03125,0.111111111111,0
8,0.0138888888889,0.0571428571429,1
15,0.268595041322,0.362068965517,0
4,0.0,0.0,0
6,0.0234375,0.0857142857143,0
10,0.0387931034483,0.127659574468,0
5,0.0222222222222,0.0833333333333,1
8,0.0227272727273,0.0833333333333,0
9,0.0,0.0,1
5,0.0,0.0,0
11,0.0146198830409,0.0595238095238,1
4,0.025641025641,0.0909090909091,0
3,0.148148148148,0.230769230769,0
7,0.0,0.0,0
14,0.0355731225296,0.117647058824,1
8,0.0131578947368,0.0588235294118,0
7,0.008,0.04,1
8,0.0161290322581,0.0714285714286,0
3,0.0344827586207,0.142857142857,1
11,0.0661157024793,0.125,0
3,0.0149253731343,0.0526315789474,1
3,0.166666666667,0.5,1
3,0.0833333333333,0.333333333333,0
2,0.0,0.0,1
11,0.148936170213,0.583333333333,1
4,0.241379310345,1.0,0
4,0.0,0.0,0
12,0.0569395017794,0.2,0
6,1.0,1.0,0
9,0.0344827586207,0.125,0
17,0.0301507537688,0.0961538461538,0
7,0.0413223140496,0.172413793103,0
5,0.047619047619,0.2,1
3,0.0408163265306,0.2,0
6,0.0166666666667,0.0666666666667,0
5,0.0555555555556,0.25,0
5,0.0331125827815,0.121951219512,1
5,0.0526315789474,0.142857142857,0
14,0.0534351145038,0.172413793103,0
14,0.129032258065,0.277777777778,0
4,0.0454545454545,0.25,1
9,0.0612244897959,0.230769230769,0
3,0.0769230769231,0.25,0
5,0.0,0.0,0
4,0.015873015873,0.0625,0
12,0.0675675675676,0.225,0
27,0.0554649265905,0.217391304348,0
11,0.05,0.181818181818,1
4,0.0246913580247,0.105263157895,0
2,0.0,0.0,0
4,0.0144927536232,0.0588235294118,0
25,0.0926640926641,0.228070175439,0
6,0.029702970297,0.142857142857,0
7,0.0246913580247,0.0526315789474,0
10,0.0222222222222,0.0909090909091,1
8,0.0609137055838,0.3,0
3,0.06,0.214285714286,0
2,0.0,0.0,1
6,0.0405405405405,0.157894736842,0
11,0.0387596899225,0.0967741935484,0
4,0.137931034483,0.333333333333,0
5,0.125,0.333333333333,0
4,0.0322580645161,0.2,0
5,0.0597014925373,0.25,0
5,0.027397260274,0.125,0
64,0.0208791208791,0.0769230769231,0
8,0.0561797752809,0.166666666667,0
14,0.0235294117647,0.117647058824,0
3,0.015625,0.0625,0
2,0.0,0.0,0
5,0.205128205128,0.833333333333,0
3,0.0714285714286,0.333333333333,0
3,0.0285714285714,0.166666666667,0
10,0.0446428571429,0.185185185185,0
5,0.0333333333333,0.142857142857,0
7,0.0526315789474,0.173913043478,0
15,0.0255102040816,0.063829787234,0
2,0.037037037037,0.142857142857,0
39,0.0253164556962,0.0952380952381,0
4,0.0625,0.2,1
4,0.0740740740741,0.263157894737,0
4,0.0909090909091,0.4,0
6,0.00574712643678,0.0243902439024,0
7,0.0,0.0,1
61,0.0787518573551,0.134615384615,0
7,0.047619047619,0.166666666667,0
4,0.00980392156863,0.0416666666667,0
3,0.0181818181818,0.0769230769231,0
4,0.0357142857143,0.166666666667,0
7,0.0512820512821,0.2,0
5,0.0588235294118,0.0882352941176,1
2,0.0,0.0,1
3,0.0384615384615,0.142857142857,0
8,0.0215053763441,0.0769230769231,0
3,0.037037037037,0.2,0
3,0.0555555555556,0.25,1
4,0.0222222222222,0.0909090909091,0
4,0.0227272727273,0.1,0
12,0.0,0.0,0
5,0.0232558139535,0.111111111111,1
4,0.00934579439252,0.0357142857143,1
4,0.0333333333333,0.125,0
9,0.0652173913043,0.0769230769231,0
7,0.051724137931,0.214285714286,0
4,0.027397260274,0.117647058824,0
17,0.0198412698413,0.05,0
21,0.00225733634312,0.00952380952381,0
4,0.0333333333333,0.125,1
6,0.2,1.0,0
3,0.0144927536232,0.0666666666667,1
2,0.0175438596491,0.0625,0
3,1.0,1.0,1
4,0.0615384615385,0.1875,0
11,0.00917431192661,0.0298507462687,1
12,0.0763358778626,0.15,0
6,0.037037037037,0.16,0
4,0.0483870967742,0.2,0
9,0.174757281553,0.22,0
4,0.0217391304348,0.0952380952381,0
6,0.0,0.0,0
7,0.0372670807453,0.193548387097,0
2,0.0,0.0,1
3,0.0571428571429,0.2,0
10,0.0967741935484,0.375,1
5,0.0625,0.222222222222,0
6,0.051724137931,0.1875,0
3,0.0833333333333,0.25,1
26,0.135746606335,0.25,0
20,0.015306122449,0.0652173913043,1
50,0.0735551663748,0.124087591241,1
10,0.0632911392405,0.277777777778,0
5,0.15,0.333333333333,0
14,0.046875,0.115384615385,0
6,0.679054054054,0.684931506849,1
12,0.0298507462687,0.112359550562,0
9,0.0185185185185,0.0714285714286,1
16,1.0,1.0,1
7,0.038961038961,0.15,0
9,0.0909090909091,0.307692307692,0
11,0.0114503816794,0.0434782608696,0
5,0.0526315789474,0.2,1
16,0.0725806451613,0.236842105263,1
9,0.0172413793103,0.0769230769231,0
21,0.0378151260504,0.153846153846,0
4,0.0166666666667,0.0714285714286,0
45,0.0184804928131,0.0833333333333,0
93,0.0261295590637,0.103896103896,0
4,0.0416666666667,0.166666666667,0
8,0.0238095238095,0.0833333333333,0
9,0.0251046025105,0.111111111111,0
6,0.0169491525424,0.0666666666667,0
6,0.0793650793651,0.263157894737,0
6,0.0,0.0,0
7,0.0,0.0,1
6,0.118644067797,0.285714285714,0
5,0.176470588235,0.333333333333,0
8,0.0130718954248,0.0625,1
8,0.12,0.5,0
5,0.0,0.0,1
9,0.0,0.0,1
16,0.020202020202,0.0384615384615,1
18,0.019801980198,0.0779220779221,0
3,0.172413793103,0.666666666667,0
13,0.0168539325843,0.0588235294118,0
5,0.0,0.0,1
9,0.031007751938,0.105263157895,0
3,0.0588235294118,0.2,1
10,0.0526315789474,0.192307692308,0
3,0.238095238095,0.3,0
4,0.0526315789474,0.25,0
7,0.0454545454545,0.111111111111,0
11,0.00677966101695,0.0307692307692,0
2,0.0,0.0,1
5,0.0434782608696,0.25,0
13,0.0823529411765,0.368421052632,0
2,0.0,0.0,1
7,0.0243902439024,0.1,0
4,0.114285714286,0.444444444444,0
17,0.0480769230769,0.25,0
9,0.0143884892086,0.03125,1
14,0.122807017544,0.142857142857,1
6,0.0653594771242,0.075,1
56,0.0619469026549,0.156462585034,0
6,0.0,0.0,0
4,0.0243902439024,0.0909090909091,1
6,0.0857142857143,0.2,0
4,0.138888888889,0.333333333333,0
2,0.0,0.0,1
7,0.0441176470588,0.117647058824,0
5,0.0,0.0,0
4,0.0425531914894,0.133333333333,0
6,0.14,0.4,0
6,0.0618556701031,0.230769230769,0
3,0.107142857143,0.4,0
18,0.0225563909774,0.0833333333333,0
5,0.0,0.0,1
7,0.0227272727273,0.0882352941176,0
5,0.00869565217391,0.0434782608696,0
3,0.0416666666667,0.2,1
9,0.0,0.0,1
12,0.0384615384615,0.166666666667,1
15,0.00931677018634,0.041095890411,0
8,0.044776119403,0.166666666667,0
6,0.00952380952381,0.0384615384615,1
5,0.02,0.0769230769231,0
20,0.0348525469169,0.114942528736,0
7,0.0349344978166,0.109090909091,0
27,0.0369127516779,0.145038167939,0
4,0.0,0.0,0
7,0.0588235294118,0.25,1
3,0.142857142857,0.333333333333,1
6,0.0769230769231,0.5,0
3,0.0,0.0,1
10,0.0224719101124,0.0833333333333,0
15,0.0897435897436,0.217391304348,1
4,0.0232558139535,0.1,0
30,0.0154639175258,0.0625,1
5,0.010989010989,0.0526315789474,0
4,0.0,0.0,0
3,0.027027027027,0.142857142857,0
4,0.037037037037,0.176470588235,0
2,0.0833333333333,0.333333333333,1
5,0.0363636363636,0.142857142857,0
13,0.169230769231,0.375,0
5,0.00819672131148,0.0344827586207,1
3,0.0204081632653,0.1,0
4,0.031746031746,0.117647058824,0
40,0.0740157480315,0.156028368794,0
4,0.0,0.0,0
4,0.0361445783133,0.136363636364,0
4,0.0434782608696,0.2,0
6,0.0204081632653,0.1,0
3,0.102564102564,0.5,1
7,0.0127659574468,0.0483870967742,0
5,0.027027027027,0.0909090909091,1
7,0.0420168067227,0.178571428571,0
8,0.0337078651685,0.111111111111,0
3,0.0714285714286,0.333333333333,0
6,0.0,0.0,0
6,0.0181818181818,0.0833333333333,0
22,0.0184757505774,0.0747663551402,0
3,0.02,0.0769230769231,1
5,0.0454545454545,0.181818181818,1
6,0.047619047619,0.166666666667,0
6,0.0327868852459,0.111111111111,0
5,0.0909090909091,0.161290322581,0
15,0.0314465408805,0.135135135135,0
32,0.0081799591002,0.036036036036,0
4,0.0789473684211,0.333333333333,1
4,0.0185185185185,0.0769230769231,1
21,0.0407407407407,0.176,0
5,0.0322580645161,0.133333333333,1
4,0.0333333333333,0.157894736842,0
14,0.0,0.0,0
3,0.0120481927711,0.047619047619,0
10,0.0740740740741,0.047619047619,0
20,0.154302670623,0.380281690141,1
7,0.0119047619048,0.0555555555556,1
5,0.0357142857143,0.142857142857,0
13,0.142857142857,0.291666666667,0
3,0.0178571428571,0.0666666666667,1
6,0.153846153846,0.666666666667,0
4,0.0322580645161,0.125,0
17,0.0211267605634,0.0882352941176,1
4,0.15,0.6,1
4,0.102040816327,0.307692307692,1
9,0.0853658536585,0.375,0
8,0.0631578947368,0.0952380952381,0
9,0.494505494505,0.5,1
5,0.0,0.0,0
4,0.0666666666667,0.25,1
6,0.0152671755725,0.0666666666667,0
5,0.031746031746,0.125,0
2,0.0,0.0,0
8,0.017316017316,0.0645161290323,0
7,0.1875,0.75,0
10,0.0235294117647,0.0975609756098,1
5,0.211267605634,0.266666666667,0
2,0.101694915254,0.333333333333,0
21,0.0817941952507,0.268817204301,0
7,1.0,1.0,1
12,0.0421052631579,0.166666666667,0
9,0.039603960396,0.111111111111,0
4,0.0555555555556,0.25,1
4,0.0933333333333,0.235294117647,1
7,0.00729927007299,0.037037037037,0
3,0.181818181818,0.333333333333,0
10,0.0104166666667,0.0408163265306,0
4,0.030303030303,0.125,0
10,0.013698630137,0.0606060606061,0
4,0.0192307692308,0.0769230769231,0
4,0.0769230769231,0.25,0
9,0.0859728506787,0.172413793103,0
3,0.0285714285714,0.125,0
3,0.037037037037,0.142857142857,0
3,0.0196078431373,0.0769230769231,0
5,0.0857142857143,0.5,0
13,0.0717948717949,0.113636363636,0
6,0.09375,0.1875,0
12,0.0952380952381,0.0727272727273,0
4,0.142857142857,0.5,0
3,1.0,1.0,1
15,1.0,1.0,0
3,0.0,0.0,0
2,0.0,0.0,0
3,0.0126582278481,0.0714285714286,0
5,0.0101351351351,0.0454545454545,0
9,0.0416666666667,0.166666666667,0
4,0.0816326530612,0.166666666667,0
6,0.0336134453782,0.137931034483,0
7,0.03,0.136363636364,0
3,0.03125,0.125,0
17,0.119565217391,0.409090909091,0
8,0.0693069306931,0.35,0
5,0.0285714285714,0.111111111111,0
4,0.109375,0.2,0
4,0.0,0.0,0
11,0.013698630137,0.0588235294118,0
10,0.0392156862745,0.142857142857,0
4,0.0181818181818,0.0769230769231,1
7,0.0,0.0,0
8,0.0512820512821,0.222222222222,1
3,0.0,0.0,1
9,0.0162162162162,0.0697674418605,0
3,0.030303030303,0.111111111111,0
28,0.0401396160558,0.1,0
5,0.0333333333333,0.166666666667,0
11,0.108108108108,0.344827586207,0
4,0.0,0.0,0
4,0.0384615384615,0.142857142857,0
7,0.015037593985,0.0625,1
4,0.0444444444444,0.222222222222,0
2,0.1875,0.2,0
49,0.0301724137931,0.145833333333,0
8,0.0344827586207,0.137931034483,0
22,0.00552486187845,0.0227272727273,0
3,0.0178571428571,0.0833333333333,0
4,0.268292682927,0.2,0
4,0.0454545454545,0.125,0
5,0.0,0.0,0
14,0.032967032967,0.127659574468,0
2,0.0,0.0,0
3,0.0,0.0,1
8,0.0405405405405,0.133333333333,1
150,0.1625,0.172413793103,0
3,0.0,0.0,1
2,0.176470588235,0.75,1
5,0.0555555555556,0.285714285714,0
4,0.0366972477064,0.0833333333333,1
8,0.0232558139535,0.111111111111,0
7,0.0,0.0,0
18,0.0588235294118,0.191489361702,0
4,0.0444444444444,0.0833333333333,0
6,0.0272108843537,0.125,0
5,0.0,0.0,1
5,0.0740740740741,0.25,0
20,0.0666666666667,0.333333333333,0
3,0.0384615384615,0.2,0
4,0.0357142857143,0.142857142857,0
35,0.042492917847,0.123456790123,0
3,0.0117647058824,0.05,1
16,0.0855855855856,0.218181818182,0
2,0.0,0.0,1
9,0.0412371134021,0.16,0
6,0.0,0.0,0
15,0.0222222222222,0.0869565217391,0
12,0.0724637681159,0.242424242424,0
9,0.0538461538462,0.0967741935484,0
8,0.0,0.0,0
4,0.1,0.272727272727,0
5,0.0240963855422,0.0909090909091,1
17,1.0,1.0,0
6,0.0833333333333,0.333333333333,0
9,0.0111731843575,0.047619047619,0
16,0.388235294118,0.4,1
3,0.0526315789474,0.2,0
8,0.0674157303371,0.166666666667,1
7,0.0552763819095,0.152173913043,1
7,0.144329896907,0.148148148148,0
4,0.0322580645161,0.111111111111,0
13,0.0100250626566,0.0519480519481,0
20,0.0575916230366,0.211538461538,0
3,0.0126582278481,0.0666666666667,0
11,0.307692307692,0.714285714286,0
4,0.05,0.142857142857,0
5,0.285714285714,1.0,0
5,0.0714285714286,0.2,0
108,0.0167504187605,0.078125,1
13,0.0430107526882,0.166666666667,0
5,0.0588235294118,0.2,0
6,0.00531914893617,0.025,0
3,0.0243902439024,0.1,0
8,0.027027027027,0.103448275862,0
11,0.0865384615385,0.333333333333,0
4,0.155844155844,0.2,1
8,0.0114285714286,0.05,0
19,0.0297397769517,0.117647058824,0
2,0.0,0.0,0
4,0.0769230769231,0.25,0
4,0.078431372549,0.25,0
5,0.133333333333,0.333333333333,0
2,0.0,0.0,0
8,0.0,0.0,0
5,0.0526315789474,0.125,0
11,0.0425531914894,0.173913043478,0
4,0.0204081632653,0.0833333333333,0
4,0.00862068965517,0.0434782608696,0
11,0.049504950495,0.107142857143,0
8,0.0408163265306,0.166666666667,0
3,0.0,0.0,0
20,0.00689655172414,0.0344827586207,0
8,0.0204918032787,0.0526315789474,0
3,0.222222222222,0.8,1
44,0.0375722543353,0.168316831683,0
8,0.046357615894,0.108108108108,0
17,0.0285714285714,0.115942028986,0
13,0.0538461538462,0.237288135593,0
4,0.0833333333333,0.363636363636,0
5,0.0,0.0,0
7,0.0322580645161,0.138888888889,0
8,0.0434782608696,0.125,0
6,0.0327868852459,0.117647058824,0
4,0.0230769230769,0.03125,1
13,0.048275862069,0.194444444444,1
4,0.0,0.0,1
18,0.00896860986547,0.0416666666667,1
10,0.0666666666667,0.266666666667,0
3,1.0,1.0,0
4,0.0147058823529,0.0588235294118,0
10,0.0191570881226,0.0363636363636,0
6,0.0769230769231,0.222222222222,0
4,0.0222222222222,0.0857142857143,0
15,0.0610465116279,0.1125,0
4,0.0133333333333,0.0645161290323,1
11,0.103703703704,0.147058823529,0
5,0.0,0.0,0
3,0.0506329113924,0.130434782609,0
7,1.0,1.0,1
4,0.0285714285714,0.111111111111,0
5,0.0196078431373,0.111111111111,0
15,0.2,0.366666666667,1
5,0.0161290322581,0.0769230769231,1
3,0.0909090909091,0.25,1
8,0.0147058823529,0.0666666666667,0
11,0.0157480314961,0.0666666666667,0
30,0.283464566929,0.254545454545,0
6,0.037037037037,0.142857142857,0
10,0.0833333333333,0.333333333333,0
5,0.0208333333333,0.0769230769231,1
9,0.0188679245283,0.0810810810811,0
3,0.0833333333333,0.333333333333,0
7,0.0,0.0,1
3,0.0357142857143,0.153846153846,0
15,0.0769230769231,0.428571428571,0
4,0.0151515151515,0.0833333333333,0
32,0.00761421319797,0.031914893617,0
4,0.0227272727273,0.0909090909091,0
6,0.0487804878049,0.222222222222,1
3,0.0344827586207,0.111111111111,0
42,0.0179640718563,0.078125,1
17,0.030303030303,0.0694444444444,1
38,0.0298273155416,0.0533333333333,0
27,0.0328849028401,0.156028368794,1
6,0.176470588235,0.125,0
6,0.114754098361,0.176470588235,0
3,0.0,0.0,0
9,0.0294117647059,0.133333333333,0
12,0.480519480519,0.666666666667,1
14,0.0241935483871,0.111111111111,0
7,0.039603960396,0.0909090909091,0
7,0.0746268656716,0.2,0
3,0.0222222222222,0.111111111111,0
3,0.0294117647059,0.111111111111,0
3,0.157894736842,0.5,0
7,0.0151515151515,0.0697674418605,0
3,0.0322580645161,0.125,0
7,0.0833333333333,0.285714285714,0
5,0.0344827586207,0.142857142857,0
4,0.0512820512821,0.25,0
2,0.0,0.0,0
7,0.0,0.0,0
46,0.0432309442548,0.0728155339806,0
5,0.0175438596491,0.0666666666667,0
3,0.0,0.0,0
7,0.181818181818,0.294117647059,0
11,0.0143884892086,0.0666666666667,0
4,0.0555555555556,0.142857142857,0
6,0.0555555555556,0.166666666667,0
13,0.0492610837438,0.2,0
5,0.0361445783133,0.176470588235,0
3,0.142857142857,0.25,0
14,0.0392156862745,0.153846153846,0
40,0.0307167235495,0.121621621622,1
18,0.00729927007299,0.03125,0
7,0.0322580645161,0.153846153846,0
7,0.0277777777778,0.105263157895,0
3,0.0430107526882,0.0909090909091,0
7,0.0769230769231,0.230769230769,0
7,0.0149253731343,0.0555555555556,1
5,0.010752688172,0.0526315789474,0
4,0.037037037037,0.125,0
10,0.0609756097561,0.166666666667,0
46,0.0507246376812,0.117647058824,0
3,0.03125,0.142857142857,0
11,0.0142857142857,0.0555555555556,1
7,0.0888888888889,0.272727272727,0
9,0.0121212121212,0.047619047619,0
13,0.0301204819277,0.121951219512,0
4,0.0571428571429,0.222222222222,0
3,0.0666666666667,0.222222222222,0
3,0.0,0.0,0
74,0.0133262260128,0.0631578947368,0
4,0.025641025641,0.0909090909091,1
3,0.0,0.0,0
5,0.0,0.0,0
8,0.0307692307692,0.117647058824,0
11,0.0291262135922,0.125,0
3,0.027027027027,0.142857142857,0
8,0.0283018867925,0.130434782609,0
30,0.043068640646,0.0860927152318,0
5,0.0588235294118,0.333333333333,0
5,0.137931034483,0.333333333333,0
19,0.0425531914894,0.155555555556,0
5,0.1,0.4,1
40,0.0331125827815,0.120320855615,0
4,0.0212765957447,0.111111111111,1
3,0.0322580645161,0.166666666667,1
3,0.0384615384615,0.142857142857,0
4,0.0227272727273,0.0833333333333,0
10,0.037037037037,0.139534883721,0
8,0.0869565217391,0.333333333333,0
9,0.0322580645161,0.115384615385,0
10,0.0200803212851,0.0877192982456,0
3,0.030303030303,0.166666666667,0
5,0.0217391304348,0.0909090909091,1
5,0.0,0.0,0
4,0.0833333333333,0.166666666667,0
7,0.0505050505051,0.173913043478,0
5,0.0428571428571,0.1875,0
7,0.0245901639344,0.0967741935484,1
3,0.04,0.166666666667,0
34,0.62447257384,0.844827586207,0
7,0.018691588785,0.0714285714286,0
8,0.0288461538462,0.130434782609,0
3,0.0444444444444,0.190476190476,0
2,0.0,0.0,1
6,0.0,0.0,0
4,0.0153846153846,0.0833333333333,0
14,0.0701754385965,0.210526315789,0
10,0.02,0.0952380952381,1
3,0.0,0.0,1
9,0.0283018867925,0.12,0
14,0.0253164556962,0.111111111111,0
4,0.027027027027,0.1,1
3,0.0588235294118,0.25,1
4,0.166666666667,0.5,0
6,0.0735294117647,0.176470588235,0
4,0.0,0.0,1
12,0.0456852791878,0.0652173913043,0
25,0.0130434782609,0.05,0
9,0.0324074074074,0.125,0
2,0.166666666667,1.0,1
5,0.0222222222222,0.111111111111,0
9,0.0416666666667,0.0454545454545,0
5,0.0147058823529,0.0588235294118,0
4,1.0,1.0,0
6,1.0,1.0,1
15,0.00564971751412,0.0294117647059,1
12,1.0,1.0,1
5,0.0,0.0,0
6,0.0540540540541,0.166666666667,1
4,0.015873015873,0.0625,1
7,0.0510204081633,0.3125,0
8,0.0272727272727,0.1,0
4,0.0377358490566,0.181818181818,0
5,0.0714285714286,0.285714285714,0
18,0.103174603175,0.361111111111,0
5,0.0123456790123,0.0540540540541,0
5,0.0,0.0,1
127,0.0424691358025,0.134657836645,0
6,0.0252100840336,0.111111111111,0
4,0.0,0.0,1
8,0.00680272108844,0.03125,0
4,0.6875,0.5,1
39,0.0176817288802,0.0818181818182,0
11,0.0459770114943,0.16,0
11,0.0,0.0,1
7,0.00917431192661,0.04,1
9,1.0,1.0,1
12,0.0174825174825,0.0793650793651,1
17,0.041095890411,0.142857142857,0
8,0.136363636364,0.4375,0
6,0.0114942528736,0.05,0
26,0.0422535211268,0.134831460674,0
2,0.0232558139535,0.1,0
9,0.0421052631579,0.181818181818,0
17,0.00862068965517,0.0357142857143,0
2,0.0,0.0,0
9,0.0285714285714,0.125,0
4,0.0769230769231,0.333333333333,1
5,0.0185185185185,0.0769230769231,0
11,0.0425531914894,0.166666666667,0
7,0.0232558139535,0.0952380952381,0
3,0.016393442623,0.0588235294118,1
133,0.214285714286,0.454545454545,0
7,0.0285714285714,0.107142857143,1
6,0.0493827160494,0.130434782609,0
4,0.0,0.0,0
2,0.0,0.0,0
19,0.0449438202247,0.161290322581,0
3,0.016393442623,0.0769230769231,0
10,0.021897810219,0.0967741935484,1
16,0.0904109589041,0.35632183908,0
4,0.2,1.0,0
4,0.0512820512821,0.25,0
8,0.05,0.142857142857,0
4,0.0555555555556,0.25,0
4,0.0285714285714,0.142857142857,1
4,0.0535714285714,0.230769230769,1
6,0.15,0.2,0
4,0.0377358490566,0.142857142857,0
6,0.0298507462687,0.111111111111,0
7,0.0285714285714,0.1,0
