10,0
20,1
7,1
5,0
13,0
3,1
6,0
4,0
17,1
4,1
4,1
9,0
8,0
9,1
5,0
4,1
6,0
5,0
2,0
8,0
7,0
10,1
5,0
2,0
21,0
7,1
12,0
9,0
4,1
4,1
7,0
3,0
10,0
4,0
10,0
4,0
4,0
9,0
3,0
3,0
3,0
5,0
13,0
6,0
12,0
4,0
3,1
15,0
3,0
2,0
3,0
5,0
9,0
4,0
6,0
7,0
3,0
17,0
8,0
5,0
4,0
4,0
11,0
10,0
4,1
7,0
8,1
3,1
9,0
3,0
28,0
5,0
11,0
4,0
4,0
7,1
4,0
2,0
49,0
8,0
22,0
3,0
4,0
4,0
5,0
14,0
2,0
3,1
8,1
150,0
3,1
2,1
5,0
4,1
8,0
7,0
18,0
4,0
6,0
5,1
5,0
20,0
3,0
4,0
35,0
3,1
16,0
2,1
9,0
6,0
15,0
12,0
9,0
8,0
4,0
5,1
17,0
6,0
9,0
16,1
3,0
8,1
7,1
7,0
4,0
13,0
20,0
3,0
11,0
4,0
5,0
5,0
108,1
13,0
5,0
6,0
3,0
8,0
11,0
4,1
8,0
19,0
2,0
4,0
4,0
5,0
2,0
8,0
5,0
11,0
4,0
4,0
11,0
8,0
3,0
20,0
8,0
3,1
44,0
8,0
17,0
13,0
4,0
5,0
7,0
8,0
6,0
4,1
13,1
4,1
18,1
10,0
3,0
4,0
10,0
6,0
4,0
15,0
4,1
11,0
5,0
3,0
7,1
4,0
5,0
15,1
5,1
3,1
8,0
11,0
30,0
6,0
10,0
5,1
9,0
3,0
7,1
3,0
15,0
4,0
32,0
4,0
6,1
3,0
42,1
17,1
38,0
27,1
6,0
6,0
3,0
9,0
12,1
14,0
7,0
7,0
3,0
3,0
3,0
7,0
3,0
7,0
5,0
4,0
2,0
7,0
46,0
5,0
3,0
7,0
11,0
4,0
6,0
13,0
5,0
3,0
14,0
40,1
18,0
7,0
7,0
3,0
7,0
7,1
5,0
4,0
10,0
46,0
3,0
11,1
7,0
9,0
13,0
4,0
3,0
3,0
74,0
4,1
3,0
5,0
8,0
11,0
3,0
8,0
30,0
5,0
5,0
19,0
5,1
40,0
4,1
3,1
3,0
4,0
10,0
8,0
9,0
10,0
3,0
5,1
5,0
4,0
7,0
5,0
7,1
3,0
34,0
7,0
8,0
3,0
2,1
6,0
4,0
14,0
10,1
3,1
9,0
14,0
4,1
3,1
4,0
6,0
4,1
12,0
25,0
9,0
2,1
5,0
9,0
5,0
4,0
6,1
15,1
12,1
5,0
6,1
4,1
7,0
8,0
4,0
5,0
18,0
5,0
5,1
127,0
6,0
4,1
8,0
4,1
39,0
11,0
11,1
7,1
9,1
12,1
17,0
8,0
6,0
26,0
2,0
9,0
17,0
2,0
9,0
4,1
5,0
11,0
7,0
3,1
133,0
7,1
6,0
4,0
2,0
19,0
3,0
10,1
16,0
4,0
4,0
8,0
4,0
4,1
4,1
6,0
4,0
6,0
7,0
4,1
3,1
3,0
4,1
6,0
3,0
5,0
4,1
3,0
8,0
4,0
2,0
4,1
5,0
4,0
5,0
18,1
7,1
12,1
6,0
12,0
2,1
5,0
5,0
3,0
5,0
4,1
5,0
5,1
10,0
4,1
15,0
12,1
6,0
18,0
12,0
5,0
3,0
11,0
13,1
4,1
6,0
15,0
36,1
3,0
4,1
5,0
7,0
5,1
13,0
2,1
7,0
3,1
8,0
3,1
6,0
7,0
4,0
26,0
11,1
19,0
6,1
9,1
21,0
8,1
8,0
5,0
5,0
20,0
8,0
3,0
9,0
6,0
6,1
8,1
10,0
7,1
10,0
5,0
12,1
28,0
6,0
9,1
18,0
4,1
4,0
6,0
14,0
4,0
4,0
2,0
8,1
31,0
8,1
4,0
7,0
4,1
7,0
4,0
5,0
5,0
7,0
19,0
5,0
8,0
9,0
15,0
5,1
85,0
2,0
5,0
4,0
4,1
5,1
7,1
10,0
3,0
21,0
12,0
5,1
22,0
6,0
32,0
3,0
8,0
5,0
42,0
11,0
11,0
8,0
17,0
55,0
5,0
6,0
6,0
7,0
16,1
31,1
9,0
9,1
9,1
7,1
4,1
2,0
3,0
14,0
6,0
2,1
3,0
13,0
3,1
14,0
13,0
3,1
4,0
5,1
4,0
5,0
23,1
8,0
2,0
9,1
2,0
4,0
6,0
4,1
3,1
27,0
11,1
5,0
22,0
14,0
14,0
149,0
9,1
4,1
5,1
4,0
7,0
2,1
3,0
31,0
9,0
3,0
7,0
8,0
5,1
11,0
4,1
3,1
2,0
9,0
15,1
8,0
5,0
6,1
6,0
26,0
6,0
24,0
4,0
3,1
3,0
17,0
4,0
8,0
8,1
4,1
6,1
3,0
7,0
9,0
4,0
11,0
12,1
6,0
7,0
7,0
3,0
11,0
4,0
5,0
5,0
5,1
10,0
4,0
20,0
6,0
4,0
4,0
5,1
5,0
5,0
2,0
5,0
6,0
4,0
2,0
3,0
3,1
4,0
5,0
8,0
20,1
16,0
2,0
11,0
6,0
4,0
8,0
32,0
19,1
14,0
37,0
25,0
4,0
11,0
6,1
9,0
9,0
5,0
9,1
9,0
7,1
3,0
5,1
25,0
5,1
7,0
10,0
3,0
3,1
8,0
5,0
9,0
5,1
5,1
7,0
5,0
28,0
7,1
4,0
8,0
3,1
3,1
4,0
5,0
5,0
5,1
10,1
12,0
8,0
2,0
5,0
17,0
5,0
7,1
17,1
38,0
5,0
14,1
6,1
2,1
3,0
8,0
5,1
11,0
4,0
24,0
3,0
9,1
4,0
4,0
9,0
15,0
11,0
12,0
8,0
4,0
7,1
5,1
6,0
19,1
24,0
4,0
5,1
4,0
6,1
8,1
8,0
10,1
4,0
2,0
2,0
4,0
10,0
5,0
5,0
5,0
5,0
12,0
3,0
7,0
10,1
6,0
2,0
6,0
4,0
7,0
10,0
12,1
5,0
4,0
6,1
18,1
3,0
3,0
9,0
25,0
5,0
5,0
4,0
4,0
25,1
17,1
8,0
33,0
5,1
48,0
8,1
12,0
8,0
5,0
10,1
7,0
10,0
4,0
8,0
8,0
3,0
252,0
10,0
3,0
14,0
3,0
5,0
9,0
4,1
7,0
4,0
7,1
9,1
3,0
7,1
15,0
2,0
23,0
9,1
25,0
11,0
11,0
7,0
3,1
9,0
8,0
8,0
4,0
7,0
6,1
5,0
7,0
6,0
13,0
2,0
6,0
7,1
5,0
13,1
2,0
7,1
12,1
22,0
15,1
6,1
8,0
13,0
4,0
4,0
7,0
75,0
3,0
7,0
3,0
3,1
11,0
42,0
4,0
5,1
6,1
3,0
20,1
2,0
5,0
8,0
4,0
36,0
5,1
13,0
8,0
12,0
3,0
3,1
8,1
6,1
14,0
4,0
7,0
9,0
18,1
3,0
18,0
24,0
31,0
5,0
14,1
12,0
12,0
9,1
4,0
2,0
3,0
5,0
14,0
2,0
5,0
5,0
11,1
3,0
8,1
8,0
6,0
4,0
6,1
2,1
10,0
4,0
12,0
6,1
243,0
25,1
4,0
6,0
3,0
8,0
2,1
17,0
5,0
10,0
4,0
7,1
5,0
6,0
5,0
5,0
5,1
3,1
22,0
4,0
22,0
8,0
2,0
9,0
9,0
4,0
4,0
16,1
23,0
11,1
2,0
3,0
37,0
5,0
3,1
6,0
6,0
6,0
8,0
3,0
4,1
31,0
6,0
32,1
4,1
6,0
6,1
5,0
7,0
6,1
8,0
17,0
2,0
10,0
4,0
6,1
41,0
6,0
4,0
8,1
4,0
49,0
8,0
8,0
21,0
17,1
8,0
5,0
3,0
9,0
5,1
2,0
5,0
23,0
9,0
5,0
2,1
3,0
20,1
7,0
12,0
5,0
3,0
7,0
4,0
3,0
5,0
4,1
14,0
2,0
16,1
2,0
8,1
5,0
6,0
11,1
4,1
4,0
6,0
7,0
3,1
5,0
11,0
2,1
12,0
11,1
17,1
3,0
2,1
10,0
7,0
6,0
12,0
4,0
7,1
8,0
6,0
6,0
9,0
10,0
6,1
3,0
6,0
10,1
6,1
6,0
17,0
6,0
6,1
12,0
11,0
2,0
4,0
17,1
4,0
5,0
3,1
9,0
10,0
21,0
4,1
7,1
19,0
6,0
7,0
7,0
8,0
8,0
8,0
5,0
8,0
7,0
7,0
6,0
7,0
4,0
3,0
3,0
6,0
16,0
66,0
6,1
8,0
5,0
18,0
4,1
13,0
12,0
10,0
8,0
4,1
12,0
4,1
77,0
3,0
4,0
3,0
3,0
8,0
3,0
4,0
3,0
8,0
8,0
18,1
21,0
37,0
2,1
7,1
11,0
3,0
9,1
15,0
67,0
3,0
10,0
11,0
4,0
4,0
26,0
11,0
29,0
5,0
12,0
9,0
4,0
4,1
5,0
10,0
4,0
8,0
28,0
3,0
12,0
5,0
31,1
5,0
8,0
24,1
3,0
10,0
4,0
2,1
11,0
2,0
21,1
5,0
7,0
5,1
6,0
9,0
2,0
9,0
7,0
6,0
8,0
5,0
3,0
9,0
9,1
4,1
6,0
4,0
14,1
11,0
4,0
3,1
3,0
36,0
9,1
5,0
2,1
3,0
4,0
14,0
3,1
12,0
13,0
9,0
3,0
3,0
6,0
13,0
4,0
3,0
8,0
3,0
3,0
2,0
13,1
7,0
4,0
38,0
8,0
4,0
4,0
8,1
4,0
4,1
6,0
6,1
2,0
20,0
2,1
5,0
5,0
6,0
2,1
5,0
2,0
4,0
4,1
6,0
7,0
3,0
4,1
8,0
2,0
3,1
9,0
4,0
7,0
5,0
3,0
6,0
6,0
4,0
4,1
5,0
13,1
14,0
3,0
13,0
4,0
14,0
17,1
3,0
3,1
24,0
2,1
6,1
9,0
7,1
7,1
5,0
9,0
15,0
20,0
9,0
6,0
24,1
3,1
9,1
4,0
4,0
3,1
16,0
3,0
6,1
2,1
16,0
6,0
8,1
2,1
5,1
9,0
4,0
22,1
4,1
31,0
3,0
6,0
10,0
3,0
5,1
5,0
2,0
5,0
8,1
17,0
3,1
5,1
3,0
23,1
3,0
3,1
5,0
6,0
6,1
5,0
5,0
13,0
2,0
21,0
3,0
8,1
2,1
10,0
6,0
4,1
16,0
9,1
9,0
4,0
3,0
5,0
5,0
7,0
5,0
3,0
4,0
6,0
12,1
7,0
20,0
34,0
6,0
3,0
17,0
6,0
3,0
19,1
14,1
7,0
6,0
5,0
4,0
7,0
27,0
7,0
4,1
21,1
11,0
2,1
3,0
4,0
7,0
5,0
3,0
4,0
2,1
4,0
12,1
3,1
17,0
9,1
5,0
3,0
4,1
4,0
16,1
5,0
5,0
8,0
4,1
5,1
13,0
3,0
7,1
9,0
4,0
3,0
2,0
5,0
3,0
7,1
5,0
6,1
6,0
11,1
11,0
10,1
24,0
4,0
2,0
2,0
3,0
6,1
9,1
5,0
2,1
5,0
20,0
2,0
3,0
4,0
19,0
35,0
5,0
14,0
6,0
8,0
18,0
11,0
31,0
15,0
12,0
14,0
33,0
5,0
4,0
5,0
3,0
3,0
3,0
7,0
19,0
5,0
5,0
12,0
4,0
8,1
3,0
2,1
8,0
4,0
10,0
6,0
5,1
6,1
21,0
2,0
3,0
5,0
7,0
6,0
9,0
6,0
19,0
3,1
8,0
10,0
4,0
5,1
16,0
109,0
4,0
6,0
10,0
4,1
25,0
3,0
3,0
13,0
3,0
6,1
3,0
4,1
3,0
7,0
5,0
3,0
5,1
16,0
5,0
19,1
15,0
3,1
3,0
67,0
19,1
4,1
3,0
11,0
6,0
3,0
9,0
5,0
5,0
3,0
3,1
26,1
3,1
7,0
5,1
2,1
2,0
3,0
13,0
10,0
7,0
4,0
8,1
3,0
30,0
3,0
6,1
5,1
23,0
3,1
7,0
3,0
5,0
3,1
7,1
35,0
6,0
5,0
4,1
10,0
4,1
2,0
6,0
8,0
4,0
3,0
4,1
8,1
7,0
20,0
4,0
5,0
5,0
4,0
34,0
9,0
5,1
4,0
8,0
4,0
6,0
20,0
6,1
11,0
13,0
7,0
9,1
3,0
3,0
3,0
5,0
7,1
3,1
5,0
7,1
6,0
5,0
27,1
240,0
2,0
4,0
15,0
5,0
3,0
3,0
3,1
7,0
3,0
32,0
3,0
9,1
4,0
7,0
4,0
5,0
12,0
9,0
9,0
9,0
3,0
6,1
7,1
2,0
23,0
5,0
44,0
5,1
21,0
3,1
17,0
24,0
12,1
4,0
9,0
9,1
6,0
5,0
65,1
3,0
6,0
10,0
4,0
3,1
19,0
3,0
10,0
7,1
6,0
16,0
11,1
17,0
4,0
11,0
7,0
10,1
3,0
3,0
5,1
7,0
5,0
5,0
3,0
7,0
9,0
9,0
5,1
7,0
21,1
3,1
5,0
3,0
10,0
4,0
10,0
11,1
8,0
4,0
5,0
4,0
607,0
4,0
7,0
3,0
8,0
2,0
12,0
3,1
3,0
11,0
17,0
5,1
3,0
3,1
4,0
2,0
39,0
2,1
6,1
3,0
4,0
8,0
2,0
6,0
4,0
8,1
7,0
23,0
19,0
2,0
6,0
18,0
9,0
22,0
6,1
5,0
3,1
9,1
6,0
3,0
3,1
3,0
19,0
15,0
2,0
4,1
4,0
6,0
25,0
3,0
13,0
7,1
2,1
9,0
6,0
3,0
10,0
4,0
6,0
10,0
7,1
13,0
8,0
7,0
20,0
6,0
3,0
11,0
8,0
14,0
2,0
20,0
5,1
5,0
9,0
4,0
3,0
13,0
7,0
4,1
3,0
36,1
6,1
5,0
5,0
11,1
2,0
11,1
9,0
3,0
3,0
12,0
7,0
2,1
6,1
5,0
5,0
3,1
23,1
5,0
9,0
10,1
8,1
7,0
14,0
8,0
11,0
7,1
13,0
5,0
5,0
4,0
14,1
21,0
3,0
7,1
2,0
8,1
12,1
3,0
9,1
4,0
5,0
6,0
3,1
20,0
11,0
6,1
5,1
13,0
7,0
10,1
2,0
3,0
18,0
5,1
6,0
3,1
4,1
19,0
5,1
4,1
7,1
3,0
16,0
3,0
8,0
6,0
4,0
11,1
24,0
14,0
24,1
7,1
7,0
15,0
2,0
2,0
16,0
49,0
8,0
8,0
5,1
6,0
20,1
2,0
4,1
5,0
6,0
15,0
10,1
8,0
4,1
12,1
6,0
8,0
3,1
9,0
9,0
9,0
2,1
4,0
16,0
6,0
5,1
3,1
6,0
6,0
10,0
8,0
9,0
4,1
3,0
20,1
5,0
5,0
151,0
2,0
4,1
5,0
3,1
3,0
17,0
3,0
19,1
8,1
4,0
3,0
5,0
3,0
5,1
9,0
3,0
11,0
5,0
4,0
83,0
3,0
2,1
5,0
6,0
4,1
68,0
6,1
4,0
3,1
2,1
3,0
11,0
10,0
4,0
5,0
4,1
9,1
10,1
11,0
8,0
13,1
9,0
14,0
7,0
8,1
3,1
4,0
12,0
33,0
4,0
8,0
7,0
24,0
5,0
20,1
5,0
7,0
4,0
10,0
10,1
5,0
17,0
8,0
5,0
5,0
2,0
25,1
4,1
60,0
3,1
14,0
5,0
7,0
4,0
4,0
4,0
10,0
93,0
17,1
4,0
16,0
7,0
8,0
6,0
13,0
2,1
5,0
2,0
3,1
30,0
8,0
7,0
7,1
6,1
20,0
3,1
10,0
3,0
3,1
10,0
2,1
7,0
4,0
8,0
75,0
5,0
11,0
4,1
10,0
8,1
6,0
31,0
3,1
21,0
7,0
3,1
10,0
5,0
5,1
4,0
5,0
8,0
10,0
8,0
3,0
2,1
3,0
9,0
12,0
21,0
9,0
17,0
4,0
16,0
30,0
4,1
2,1
7,0
6,0
5,0
16,1
8,0
4,0
6,0
32,0
11,1
3,0
7,0
3,0
2,1
4,0
3,0
9,0
4,1
6,0
5,0
6,0
4,0
3,0
4,1
6,1
6,0
3,0
4,0
2,0
8,0
9,0
4,1
14,0
3,1
4,1
2,0
11,1
3,0
5,0
5,0
3,1
12,0
15,0
4,0
6,1
4,0
11,0
5,1
3,0
8,1
9,0
11,0
3,1
7,0
8,1
3,0
3,0
8,1
16,0
7,0
2,1
19,0
19,1
4,0
3,1
4,1
13,0
4,0
7,0
5,1
15,0
5,0
4,0
4,0
3,1
5,1
7,0
5,1
2,0
6,1
3,1
9,0
4,1
10,0
3,0
2,0
4,1
25,1
3,1
4,0
3,0
102,0
10,0
2,0
6,0
11,0
9,0
4,0
8,0
4,1
4,0
5,0
4,0
12,1
26,0
4,0
6,0
7,1
6,0
25,0
5,0
3,0
5,0
8,0
3,0
7,0
2,1
3,0
14,0
6,1
2,0
5,0
23,0
4,0
5,0
13,0
3,1
5,0
23,0
9,0
3,0
6,1
83,0
5,0
11,0
6,0
15,0
11,0
7,0
6,0
3,0
8,1
4,1
14,0
3,1
10,0
6,1
5,1
3,0
5,0
5,1
4,1
3,0
6,1
5,0
5,0
3,0
9,0
5,0
11,0
8,1
2,1
16,0
12,0
13,0
19,1
3,0
3,0
7,1
4,0
3,0
9,0
8,1
5,0
3,1
8,0
5,0
4,0
6,0
5,0
8,0
5,0
7,0
14,0
10,1
14,1
5,0
4,0
5,0
10,0
12,0
13,0
4,0
7,0
3,0
4,0
17,1
4,0
34,0
5,0
3,0
5,0
3,0
6,0
4,0
3,0
6,0
6,1
5,1
14,0
14,0
7,0
5,0
3,0
11,0
4,0
10,0
9,1
4,0
7,0
5,0
5,0
7,0
5,0
4,1
6,0
3,0
5,0
10,0
11,0
4,1
7,0
10,0
4,0
6,0
6,0
5,0
10,0
4,1
14,0
6,1
5,0
9,0
4,0
5,0
3,1
9,0
3,0
7,1
4,1
7,0
6,0
4,1
10,1
8,0
9,0
6,0
10,0
3,0
4,0
6,0
72,0
109,0
4,1
9,0
4,0
5,1
12,0
3,0
22,0
2,1
8,0
52,0
3,0
4,0
6,1
11,0
7,0
3,0
5,1
3,1
5,0
3,0
4,0
4,0
4,0
6,1
7,1
2,0
8,0
5,0
5,1
3,1
3,0
8,0
4,0
3,0
11,1
5,0
4,1
4,0
52,0
4,0
12,0
3,0
3,0
8,0
6,1
22,1
5,0
8,0
5,1
3,1
11,0
4,0
6,1
3,0
11,0
8,0
15,0
4,0
22,0
4,0
10,0
5,0
5,0
4,0
3,1
4,1
6,0
4,0
11,0
6,0
7,0
5,1
27,0
3,1
5,1
3,1
4,0
3,0
5,1
14,0
48,0
4,0
11,0
4,0
18,0
6,1
10,0
3,0
7,1
12,1
9,0
3,0
5,0
9,0
3,0
3,0
7,0
3,0
5,0
21,0
4,1
15,0
3,0
7,0
7,0
6,1
4,0
11,1
2,1
5,0
7,0
10,0
8,0
6,0
3,0
8,0
3,1
13,0
5,0
2,1
18,0
7,0
4,0
6,0
9,0
2,1
24,0
5,0
3,0
8,0
52,1
3,1
4,1
7,1
9,0
14,0
3,0
2,0
3,0
3,0
6,0
8,0
17,0
15,0
7,0
12,1
5,1
13,0
4,0
7,1
6,1
3,0
31,0
15,0
7,0
2,0
10,0
3,0
4,0
7,1
18,1
5,0
6,0
13,0
6,0
9,0
2,1
5,1
2,0
2,1
41,0
5,0
17,0
4,1
19,0
4,0
7,0
3,0
4,0
5,1
3,1
3,1
4,0
26,1
8,0
14,0
6,0
9,1
5,1
7,0
5,0
9,0
4,0
43,1
3,1
4,0
7,0
20,1
3,0
4,0
4,0
4,0
3,1
5,0
36,0
11,0
12,0
7,0
10,1
8,1
5,1
4,0
20,0
6,0
3,0
8,0
6,1
8,0
2,0
12,0
6,0
8,0
4,1
3,0
4,0
7,0
6,1
3,1
4,0
2,0
8,1
8,1
6,0
6,0
56,0
14,0
6,0
4,0
3,1
15,0
7,1
6,1
37,0
7,0
8,0
4,0
6,0
11,0
12,0
11,0
16,0
4,0
12,1
10,0
10,0
4,0
13,0
5,0
4,0
9,0
8,0
32,0
5,1
5,0
13,0
6,0
7,0
4,0
44,0
13,0
9,0
4,0
4,0
5,1
2,1
38,0
8,0
16,1
7,0
10,1
6,0
5,0
6,0
3,0
6,0
3,0
10,0
2,0
11,0
9,0
13,1
7,1
7,0
7,1
3,0
7,1
7,0
5,0
6,0
5,1
3,0
3,1
2,0
4,1
5,0
30,0
6,0
6,0
5,0
22,1
9,0
7,1
11,0
17,0
3,0
13,0
4,0
6,1
8,0
6,0
8,1
3,0
5,0
3,0
11,0
3,0
11,0
3,0
2,0
6,0
21,0
5,1
6,1
4,0
9,1
2,0
4,0
2,0
3,0
2,1
3,1
4,0
79,0
4,0
14,0
4,0
4,0
4,0
11,0
8,0
9,0
5,1
3,1
12,0
10,1
5,0
13,0
4,1
10,0
8,0
8,0
9,0
22,0
4,0
8,0
2,1
3,1
3,0
2,1
3,0
11,0
3,0
3,1
4,0
24,0
5,0
2,0
9,0
4,0
7,0
4,1
3,0
6,1
7,0
9,0
5,0
8,0
6,0
12,0
9,0
3,1
2,0
3,0
4,0
37,0
4,0
7,1
11,0
5,1
3,1
4,0
6,0
4,1
4,0
11,0
13,0
13,0
3,0
9,0
11,0
7,0
5,0
8,0
3,1
3,1
15,1
8,0
20,1
7,1
2,1
20,0
8,0
37,0
3,1
10,0
8,1
5,1
16,1
3,1
22,1
6,0
3,0
8,0
8,0
8,0
10,0
3,1
5,0
3,0
6,0
2,0
13,0
20,1
23,1
4,0
9,0
2,1
9,0
6,0
5,0
6,0
9,0
4,0
3,0
11,1
3,0
25,0
2,0
6,0
8,0
7,0
4,1
5,0
12,0
3,0
4,1
3,0
5,0
142,0
7,0
48,0
13,0
4,0
3,1
7,0
5,0
2,0
28,0
25,1
12,1
9,1
6,1
9,1
8,1
3,0
5,1
5,1
3,0
3,0
3,0
3,0
5,0
6,0
13,1
8,0
10,0
2,0
14,1
32,0
5,0
13,1
3,0
4,0
7,1
10,0
10,1
6,1
6,1
6,0
3,1
5,1
4,0
2,0
4,0
3,0
4,1
13,0
10,0
5,0
3,0
3,1
6,1
4,1
3,1
5,0
3,0
9,0
212,0
9,0
7,1
5,0
4,0
4,0
7,0
3,1
2,1
4,1
5,0
6,1
3,1
4,1
8,1
5,1
12,1
35,0
13,0
3,0
9,1
15,0
3,1
19,0
7,0
7,0
4,1
6,1
4,1
10,0
3,0
7,0
4,0
3,0
5,1
3,0
5,1
3,0
13,0
9,0
5,1
14,0
4,0
6,1
2,0
2,0
4,0
7,1
4,0
8,0
4,0
3,1
3,0
7,0
9,0
4,1
2,0
5,0
6,1
10,0
9,0
3,0
3,1
14,1
2,0
24,0
12,0
19,0
11,1
8,0
8,0
4,0
3,0
12,0
2,1
4,0
4,0
5,0
3,0
16,0
30,0
109,1
3,0
7,0
41,0
5,0
7,1
12,0
9,0
3,0
6,0
5,0
9,1
9,1
6,1
6,0
29,0
26,0
9,1
14,0
15,0
15,0
70,0
2,0
5,1
4,0
13,0
4,0
10,0
20,1
4,0
4,0
14,0
5,0
10,0
8,1
3,0
2,1
4,0
4,1
7,0
15,0
9,0
4,1
4,0
6,0
13,1
6,0
11,0
3,1
16,0
15,0
8,0
5,1
17,0
8,0
5,0
3,0
6,0
12,0
4,1
3,1
6,0
5,0
4,1
9,0
3,0
4,0
11,0
4,1
5,0
5,1
8,1
9,0
13,1
9,1
4,0
3,1
19,0
13,0
6,0
5,0
4,0
13,0
3,0
4,0
4,0
4,0
22,1
6,0
4,0
3,1
13,0
4,0
3,0
8,0
17,0
4,0
4,0
8,1
14,0
5,0
6,1
8,0
3,1
7,1
17,0
9,0
13,0
8,0
8,0
4,0
6,0
13,0
11,0
6,0
15,0
10,0
9,0
6,1
5,1
6,1
3,0
3,0
6,0
7,0
20,1
4,0
13,0
4,0
5,0
24,0
8,0
21,0
2,1
4,0
24,0
4,0
27,0
9,1
21,0
2,0
7,1
5,0
7,0
11,0
9,0
4,1
19,1
4,0
24,0
4,0
6,1
6,1
11,0
12,1
4,0
13,1
7,1
23,0
7,0
9,0
17,0
4,0
3,0
13,0
7,0
2,1
20,0
5,0
4,1
11,0
10,0
6,0
9,0
19,1
5,1
13,0
29,1
4,1
2,0
14,0
4,0
4,0
4,1
20,0
6,0
7,0
10,1
15,1
4,0
5,0
3,0
3,1
13,0
14,1
8,0
6,1
2,0
7,0
8,1
4,1
5,1
4,0
3,0
19,0
9,0
6,1
14,0
255,0
13,0
18,1
5,0
6,0
2,1
9,0
6,1
3,1
5,1
5,0
3,0
13,0
3,0
6,0
8,0
5,0
7,0
29,1
9,0
6,0
5,1
5,1
4,1
11,0
3,0
14,0
5,0
8,0
71,0
15,0
7,0
7,0
8,0
7,0
10,0
7,0
8,0
92,0
6,0
22,1
4,1
4,1
10,0
5,0
5,1
7,0
3,0
3,1
7,0
12,1
6,0
5,0
12,0
4,0
3,0
23,0
5,0
16,0
63,0
3,0
4,0
3,0
66,0
8,1
11,0
3,1
9,1
12,1
4,1
3,1
12,0
4,0
17,1
3,0
4,0
2,0
6,1
3,0
26,0
2,0
8,0
2,1
9,0
